,id,name,category,size,color,material,price,rating,reviews,new,exclusive,sporty
759,788696481,New Balance Gloves W-6946,Gloves,S,Желтый,Кожа,201114.0,1.88,934154.0,,,yes
446,120153656,New Balance Handbags F-6365,Handbags,L,Желтый,Хлопок,505997.0,2.94,568126.0,+,no,yes
2640,436382835,New Balance Handbags F-7970,Handbags,L,Красный,Хлопок,814851.0,1.98,655851.0,-,,
1278,665373643,New Balance Handbags H-3241,Handbags,XL,Фиолетовый,Хлопок,549137.0,1.77,945290.0,-,no,
1852,325707956,New Balance Handbags L-8534,Handbags,S,Фиолетовый,Нейлон,101528.0,2.6,14295.0,-,no,
188,901851409,New Balance Handbags N-2564,Handbags,L,Голубой,Лен,687407.0,2.62,910343.0,,no,no
322,164920773,New Balance Handbags Q-6934,Handbags,L,Красный,Нейлон,226979.0,4.08,445247.0,,no,
2829,811607553,New Balance Handbags R-1014,Handbags,XL,Зеленый,Вискоза,501486.0,2.21,948559.0,-,no,
3085,315462100,New Balance Handbags T-3941,Handbags,M,Синий,Шерсть,370376.0,1.78,755357.0,-,no,no
952,856248786,New Balance Handbags U-6223,Handbags,L,Голубой,Нейлон,830084.0,3.12,981084.0,-,yes,
1648,726468438,New Balance Handbags W-8261,Handbags,L,Зеленый,Хлопок,393299.0,3.46,247359.0,+,yes,
2355,173450057,New Balance Handbags Y-4429,Handbags,S,Желтый,Полиэстер,471300.0,2.43,188883.0,+,,
641,968964868,New Balance Hat B-4724,Hat,L,Голубой,Лен,585939.0,3.24,135059.0,,yes,no
1779,198178286,New Balance Hat B-5970,Hat,L,Синий,Лен,609289.0,4.82,400541.0,+,yes,yes
2723,150771399,New Balance Hat E-5139,Hat,S,Зеленый,Шелк,929318.0,1.46,203209.0,-,,no
1529,668259113,New Balance Hat E-9031,Hat,XXL,Фиолетовый,Вискоза,122900.0,1.26,241497.0,+,,
987,700572901,New Balance Hat G-3562,Hat,XXL,Фиолетовый,Лен,275908.0,2.66,700894.0,-,,no
3454,348208613,New Balance Hat K-7583,Hat,XL,Синий,Кожа,462175.0,4.6,906645.0,,yes,yes
1675,982682602,New Balance Hat L-1989,Hat,XXL,Фиолетовый,Нейлон,388699.0,2.91,179361.0,,yes,yes
2059,843067665,New Balance Hat N-1206,Hat,S,Красный,Лен,725279.0,2.99,375791.0,,no,
2300,308772366,New Balance Hat O-5303,Hat,S,Оранжевый,Полиэстер,859483.0,1.58,65006.0,-,no,
3450,916442148,New Balance Hat R-3588,Hat,S,Красный,Нейлон,437929.0,4.16,44452.0,,no,
1552,319212812,New Balance Hat T-5669,Hat,XL,Оранжевый,Кожа,999195.0,3.09,939710.0,-,,
1625,502037184,New Balance Hat U-8743,Hat,XXL,Голубой,Вискоза,406228.0,3.96,432149.0,-,yes,no
1271,480253995,New Balance Hat V-3991,Hat,S,Зеленый,Хлопок,639248.0,1.75,421462.0,+,no,no
3477,446044125,New Balance Hat V-8253,Hat,S,Синий,Кожа,883340.0,1.99,110935.0,-,,no
1844,598728829,New Balance Hat W-9534,Hat,XL,Красный,Кожа,100815.0,2.85,67436.0,-,,
740,362119809,New Balance Hat X-2994,Hat,M,Фиолетовый,Полиэстер,600983.0,1.97,645951.0,,no,no
2762,939939743,New Balance Hat X-6070,Hat,S,Зеленый,Полиэстер,977296.0,2.78,958104.0,-,,
2431,789656012,New Balance Hat Z-5624,Hat,S,Фиолетовый,Полиэстер,869170.0,1.16,921100.0,,,
2601,695409336,New Balance Jacket C-2628,Jacket,M,Голубой,Вискоза,800799.0,3.76,148396.0,-,no,no
3042,149109868,New Balance Jacket C-6919,Jacket,S,Синий,Вискоза,107052.0,4.38,226166.0,,no,yes
907,186843233,New Balance Jacket F-6104,Jacket,XXL,Красный,Вискоза,103490.0,2.19,457094.0,-,no,yes
2225,509793652,New Balance Jacket G-6018,Jacket,S,Фиолетовый,Шерсть,525855.0,2.65,431923.0,,no,
2566,887230686,New Balance Jacket H-5899,Jacket,L,Оранжевый,Нейлон,401157.0,3.93,258188.0,-,no,no
264,898494469,New Balance Jacket H-8151,Jacket,S,Оранжевый,Нейлон,144075.0,1.49,508229.0,+,no,yes
3213,727843864,New Balance Jacket I-5556,Jacket,XL,Голубой,Кожа,881545.0,1.06,787210.0,+,no,yes
1614,865115481,New Balance Jacket L-2682,Jacket,S,Голубой,Шелк,749765.0,4.06,960210.0,-,no,no
1205,912250532,New Balance Jacket L-8441,Jacket,S,Фиолетовый,Шерсть,473849.0,1.48,719539.0,+,,no
803,464875911,New Balance Jacket M-5830,Jacket,L,Оранжевый,Шерсть,853145.0,4.84,947105.0,-,no,
2924,601402093,New Balance Jacket S-5321,Jacket,L,Синий,Полиэстер,701140.0,1.6,302621.0,-,no,no
925,802143648,New Balance Jacket V-2617,Jacket,M,Фиолетовый,Кожа,740661.0,1.03,101954.0,,no,
2025,413828189,New Balance Jacket V-8907,Jacket,L,Желтый,Вискоза,854412.0,4.3,505289.0,,,
1162,318364737,New Balance Jacket Z-5575,Jacket,XXL,Желтый,Шерсть,217645.0,2.2,442766.0,+,no,
330,819273629,New Balance Jeans E-3419,Jeans,XXL,Красный,Шелк,102497.0,1.05,975599.0,-,yes,yes
3277,844601994,New Balance Jeans F-1581,Jeans,S,Желтый,Хлопок,880344.0,4.85,343540.0,+,no,yes
1247,407107569,New Balance Jeans F-3579,Jeans,XL,Зеленый,Кожа,605611.0,2.84,979975.0,+,,no
901,386276688,New Balance Jeans F-8670,Jeans,XXL,Оранжевый,Шерсть,897361.0,1.39,90736.0,,,no
884,758693600,New Balance Jeans H-4923,Jeans,S,Красный,Шерсть,780390.0,2.45,862160.0,,,
3458,971651812,New Balance Jeans I-1871,Jeans,XXL,Красный,Шерсть,296806.0,1.0,424212.0,-,,no
121,181637278,New Balance Jeans I-3045,Jeans,L,Красный,Нейлон,794731.0,3.84,692575.0,,yes,no
2570,232984539,New Balance Jeans J-7655,Jeans,M,Желтый,Полиэстер,544120.0,4.19,639045.0,-,,no
2201,230255458,New Balance Jeans L-4957,Jeans,XXL,Фиолетовый,Хлопок,634215.0,1.84,452846.0,,no,
958,748944631,New Balance Jeans P-5017,Jeans,XL,Желтый,Вискоза,108918.0,4.35,858800.0,,no,yes
390,563359450,New Balance Jeans P-5966,Jeans,S,Голубой,Лен,664217.0,3.98,643340.0,+,,no
3287,391424557,New Balance Jeans T-3318,Jeans,S,Фиолетовый,Лен,852987.0,1.82,837579.0,-,,no
163,820688543,New Balance Jeans U-1318,Jeans,L,Голубой,Лен,825511.0,4.87,67273.0,,no,no
2897,121794564,New Balance Jeans U-3557,Jeans,L,Оранжевый,Кожа,628237.0,2.02,253923.0,-,yes,
3562,813755402,New Balance Jeans U-3939,Jeans,L,Зеленый,Нейлон,796846.0,4.6,74501.0,+,no,yes
1778,300156881,New Balance Jeans W-4739,Jeans,L,Желтый,Вискоза,410347.0,4.92,242835.0,,no,
2685,842571770,New Balance Jeans X-6470,Jeans,M,Фиолетовый,Шерсть,905650.0,2.09,346376.0,-,no,
2561,315431918,New Balance Jeans Y-6902,Jeans,XXL,Желтый,Шерсть,951213.0,4.54,651106.0,-,yes,
2998,543045212,New Balance Jeans Y-6999,Jeans,M,Фиолетовый,Вискоза,871221.0,3.81,118255.0,,yes,
1042,956383956,New Balance Jeans Y-8398,Jeans,S,Оранжевый,Нейлон,108251.0,1.57,128837.0,,yes,
3005,653937337,New Balance Pants E-3755,Pants,L,Оранжевый,Кожа,276465.0,1.8,584612.0,+,,
2912,943994315,New Balance Pants F-1843,Pants,M,Желтый,Шерсть,214566.0,4.71,275143.0,+,,
1137,638398340,New Balance Pants G-8762,Pants,XL,Оранжевый,Нейлон,485816.0,3.77,207920.0,+,no,no
1425,856632083,New Balance Pants I-3950,Pants,L,Желтый,Вискоза,354654.0,2.45,519112.0,,no,
1123,814978247,New Balance Pants K-4352,Pants,XXL,Зеленый,Шелк,547652.0,3.49,825949.0,,no,yes
3144,506615345,New Balance Pants P-4526,Pants,XXL,Красный,Шелк,410665.0,2.06,52673.0,,yes,
623,389851251,New Balance Pants Q-6588,Pants,XL,Зеленый,Кожа,338745.0,4.5,409043.0,-,yes,yes
1886,654570008,New Balance Pants Q-8722,Pants,XL,Синий,Нейлон,583187.0,4.89,436411.0,-,,
459,993180991,New Balance Pants R-6749,Pants,XL,Зеленый,Полиэстер,221643.0,3.18,230510.0,+,no,
269,800723075,New Balance Pants S-1893,Pants,M,Фиолетовый,Нейлон,545374.0,4.12,417536.0,-,,no
1296,661316514,New Balance Pants U-8216,Pants,M,Фиолетовый,Вискоза,844230.0,3.11,985713.0,+,,no
1111,199726132,New Balance Pants W-2157,Pants,M,Желтый,Полиэстер,732147.0,3.46,373381.0,+,no,no
1440,195771891,New Balance Pants X-9095,Pants,XXL,Фиолетовый,Полиэстер,153296.0,2.24,679837.0,-,,yes
2152,954376116,New Balance Shirt C-4384,Shirt,L,Фиолетовый,Шелк,155929.0,2.38,136893.0,,,
660,356805250,New Balance Shirt I-1885,Shirt,XL,Красный,Шелк,478052.0,1.71,272859.0,,,no
2671,995694384,New Balance Shirt J-2999,Shirt,XXL,Голубой,Лен,289036.0,1.32,168776.0,,,
429,495778355,New Balance Shirt J-5595,Shirt,L,Синий,Полиэстер,508807.0,2.4,302447.0,,,yes
633,516131543,New Balance Shirt L-1180,Shirt,XL,Оранжевый,Шерсть,442750.0,3.46,93204.0,,,
2734,476147382,New Balance Shirt L-7315,Shirt,XL,Фиолетовый,Лен,944148.0,2.39,937243.0,,,yes
3131,551414720,New Balance Shirt N-5297,Shirt,XL,Зеленый,Хлопок,389265.0,4.71,739941.0,,yes,no
746,401364312,New Balance Shirt R-7376,Shirt,S,Голубой,Кожа,875875.0,2.43,467632.0,-,no,
631,476588373,New Balance Shirt T-1322,Shirt,XL,Красный,Шелк,434879.0,2.91,415183.0,-,yes,no
665,478552103,New Balance Shirt U-4739,Shirt,XXL,Голубой,Лен,114329.0,4.12,938628.0,-,no,no
2585,118513863,New Balance Shirt W-8240,Shirt,XL,Оранжевый,Шерсть,832712.0,2.76,117863.0,-,no,
1876,163764415,New Balance Shoes A-5805,Shoes,S,Желтый,Кожа,986917.0,2.34,441534.0,,,
1613,312864113,New Balance Shoes E-8255,Shoes,L,Оранжевый,Вискоза,232772.0,4.05,671629.0,+,no,no
557,193642357,New Balance Shoes F-6552,Shoes,S,Синий,Шелк,698692.0,3.7,429344.0,-,,no
510,893914187,New Balance Shoes M-5528,Shoes,XXL,Голубой,Кожа,219907.0,3.33,124387.0,,,
2766,810452576,New Balance Shoes N-5496,Shoes,XL,Красный,Полиэстер,484113.0,4.13,920038.0,+,,
1279,512272573,New Balance Shoes P-7313,Shoes,XXL,Фиолетовый,Полиэстер,479459.0,1.95,911060.0,-,,no
1955,430310013,New Balance Shoes Q-6241,Shoes,XXL,Зеленый,Шелк,303007.0,4.4,533824.0,,,
1606,439283486,New Balance Shoes R-6382,Shoes,L,Синий,Нейлон,488568.0,1.03,591786.0,,no,no
1397,242045751,New Balance Shoes R-6731,Shoes,M,Красный,Шелк,951356.0,2.84,424580.0,+,no,no
301,582927467,New Balance Shoes R-9342,Shoes,M,Фиолетовый,Шелк,746193.0,3.69,441955.0,-,yes,
3054,229930977,New Balance Shoes T-6329,Shoes,XXL,Желтый,Шелк,493946.0,3.0,535957.0,,no,no
1701,201534561,New Balance Shoes U-6306,Shoes,XXL,Красный,Хлопок,359849.0,1.09,72523.0,,yes,
2672,737981189,New Balance Shoes X-3531,Shoes,XXL,Голубой,Нейлон,346950.0,3.73,512796.0,+,no,yes
1284,795294304,New Balance Shoes Y-8187,Shoes,XL,Синий,Хлопок,447996.0,4.78,356701.0,-,no,no
2124,909962575,New Balance Shoes Z-3527,Shoes,XL,Желтый,Лен,122629.0,3.91,196369.0,,yes,yes
2993,153408839,New Balance Shoes Z-9997,Shoes,L,Оранжевый,Хлопок,613638.0,1.08,534291.0,-,no,no
2710,552880204,New Balance Skirt E-5413,Skirt,XXL,Желтый,Кожа,441282.0,1.16,99464.0,-,no,
79,622038440,New Balance Skirt F-5376,Skirt,XL,Зеленый,Нейлон,550656.0,1.08,654315.0,,no,
2715,609342474,New Balance Skirt G-3370,Skirt,XL,Голубой,Полиэстер,210559.0,2.46,181241.0,-,no,
1751,145081845,New Balance Skirt J-8791,Skirt,XL,Фиолетовый,Полиэстер,273592.0,2.95,899681.0,-,,yes
2396,305600069,New Balance Skirt N-8369,Skirt,M,Зеленый,Кожа,940818.0,4.65,689498.0,+,no,no
1435,261106882,New Balance Skirt P-1412,Skirt,XXL,Красный,Кожа,584518.0,2.87,505456.0,,no,yes
1308,629488790,New Balance Skirt P-3869,Skirt,M,Желтый,Кожа,876679.0,3.8,492444.0,+,yes,no
2398,828454463,New Balance Skirt Q-5362,Skirt,M,Зеленый,Полиэстер,678432.0,2.18,439563.0,-,,yes
1310,280050666,New Balance Skirt V-3626,Skirt,XL,Оранжевый,Нейлон,311916.0,4.84,472351.0,-,no,
2751,331119131,New Balance Skirt V-9746,Skirt,M,Фиолетовый,Шелк,655477.0,2.03,318000.0,,,no
94,218783024,New Balance Skirt W-8268,Skirt,XL,Фиолетовый,Шерсть,742544.0,1.23,803108.0,-,no,
956,967192709,New Balance Skirt Z-7780,Skirt,M,Фиолетовый,Шерсть,234656.0,2.75,579001.0,,,no
1704,805375665,New Balance Socks F-3114,Socks,L,Желтый,Вискоза,726144.0,2.18,372448.0,-,no,yes
2060,344274254,New Balance Socks F-7594,Socks,XXL,Синий,Хлопок,604689.0,1.91,803228.0,,yes,yes
1542,477545167,New Balance Socks J-3725,Socks,L,Желтый,Нейлон,405901.0,1.05,424806.0,+,no,
2767,591608748,New Balance Socks K-5081,Socks,S,Оранжевый,Хлопок,498287.0,3.55,620979.0,+,yes,
3128,178743985,New Balance Socks L-4589,Socks,S,Синий,Вискоза,474182.0,3.25,973308.0,+,,
2370,965806270,New Balance Socks M-1549,Socks,XXL,Зеленый,Полиэстер,338946.0,2.67,629797.0,,no,
388,307311012,New Balance Socks P-5286,Socks,XL,Фиолетовый,Лен,131120.0,3.43,309832.0,,,
1254,388833359,New Balance Socks Q-4025,Socks,L,Голубой,Нейлон,330514.0,3.21,480219.0,,no,no
266,515188855,New Balance Socks R-3422,Socks,M,Красный,Кожа,867715.0,4.45,241009.0,,,
1281,693709712,New Balance Socks R-6871,Socks,S,Зеленый,Нейлон,637817.0,4.8,969578.0,-,no,
599,988538545,New Balance Socks W-3182,Socks,S,Красный,Шелк,852219.0,1.65,276522.0,+,no,
3525,425640841,New Balance Socks W-5329,Socks,XXL,Красный,Хлопок,900579.0,4.22,778159.0,-,,
832,956727094,New Balance Socks Y-1682,Socks,L,Оранжевый,Вискоза,786897.0,4.11,506197.0,,,yes
3017,252237511,New Balance Socks Z-8432,Socks,M,Оранжевый,Шерсть,983187.0,1.23,925461.0,+,yes,
3230,889044979,New Balance Sweater B-2853,Sweater,XXL,Красный,Нейлон,785649.0,1.59,828521.0,-,,yes
165,715307440,New Balance Sweater C-1602,Sweater,XXL,Фиолетовый,Лен,323236.0,3.59,353763.0,+,,
3075,484215950,New Balance Sweater E-5443,Sweater,XL,Зеленый,Шелк,263003.0,1.65,392553.0,-,no,yes
2935,938485729,New Balance Sweater E-6910,Sweater,XXL,Желтый,Полиэстер,405839.0,1.97,624171.0,-,,
856,481305233,New Balance Sweater E-8815,Sweater,S,Фиолетовый,Кожа,708485.0,3.65,462287.0,+,yes,no
2699,476248889,New Balance Sweater G-6750,Sweater,S,Фиолетовый,Полиэстер,582383.0,2.52,666871.0,-,no,
2884,237348516,New Balance Sweater K-8256,Sweater,XXL,Зеленый,Шелк,606216.0,1.08,348728.0,+,,
975,962894722,New Balance Sweater N-4985,Sweater,L,Голубой,Полиэстер,551021.0,1.27,527801.0,-,no,yes
755,734238582,New Balance Sweater R-4794,Sweater,XL,Голубой,Полиэстер,332290.0,4.35,349215.0,-,no,no
2906,121029331,New Balance Sweater T-7582,Sweater,S,Голубой,Хлопок,935104.0,1.27,393477.0,,,
1647,943929389,New Balance Sweater V-9891,Sweater,M,Голубой,Полиэстер,316101.0,2.27,727172.0,-,no,yes
881,149268699,New Balance Sweater X-5209,Sweater,S,Желтый,Нейлон,148461.0,2.98,769330.0,+,no,no
2221,965893373,New Balance T-shirt C-8599,T-shirt,XXL,Желтый,Кожа,172033.0,2.21,392509.0,-,,no
354,809189956,New Balance T-shirt G-5673,T-shirt,XL,Голубой,Кожа,333753.0,1.05,708858.0,+,yes,
2810,572592177,New Balance T-shirt G-5799,T-shirt,XL,Оранжевый,Полиэстер,623616.0,3.88,449593.0,+,no,
1851,304850648,New Balance T-shirt L-9237,T-shirt,XL,Фиолетовый,Вискоза,943475.0,3.78,1010.0,,yes,no
2769,477798740,New Balance T-shirt O-5347,T-shirt,S,Желтый,Шерсть,402536.0,2.19,869529.0,,yes,no
3472,447646765,New Balance T-shirt O-6885,T-shirt,L,Желтый,Полиэстер,718033.0,4.1,53997.0,-,no,yes
1538,487973567,New Balance T-shirt S-9478,T-shirt,L,Желтый,Полиэстер,357892.0,3.04,588202.0,,yes,
1531,165336366,New Balance T-shirt T-4067,T-shirt,XL,Желтый,Вискоза,138492.0,3.19,813751.0,,yes,
2397,622346473,New Balance T-shirt T-9727,T-shirt,XL,Желтый,Вискоза,576514.0,2.02,699270.0,,,yes
1517,417058502,New Balance T-shirt U-9054,T-shirt,XXL,Желтый,Шерсть,422948.0,3.32,467353.0,+,no,yes
1305,318167806,New Balance T-shirt W-9391,T-shirt,L,Красный,Лен,335607.0,1.25,447142.0,+,no,no
2317,981007907,New Balance Umbrellas C-3963,Umbrellas,L,Желтый,Нейлон,585370.0,1.11,826763.0,,,no
1595,813754470,New Balance Umbrellas M-7613,Umbrellas,L,Зеленый,Шерсть,943681.0,1.9,909829.0,-,,
2925,927014321,New Balance Umbrellas R-3328,Umbrellas,XL,Голубой,Полиэстер,523302.0,4.16,436322.0,,yes,no
1749,633838362,New Balance Umbrellas T-6103,Umbrellas,XL,Синий,Шерсть,900352.0,4.56,398336.0,,,yes
2192,194685482,New Balance Umbrellas U-2722,Umbrellas,L,Синий,Шелк,967026.0,2.04,465337.0,,no,
438,848212422,New Balance Umbrellas U-2805,Umbrellas,XL,Желтый,Полиэстер,423450.0,1.92,956110.0,-,,
1276,361872497,New Balance Umbrellas U-6674,Umbrellas,S,Красный,Шерсть,860693.0,2.43,402004.0,+,,
526,610377284,New Balance Umbrellas X-3962,Umbrellas,S,Желтый,Полиэстер,684786.0,4.4,809974.0,,no,
1233,258216810,New Balance Umbrellas X-7942,Umbrellas,S,Синий,Вискоза,581692.0,3.45,299901.0,,,no
556,618604740,Nike Belts A-4602,Belts,L,Оранжевый,Шелк,148047.0,3.97,351479.0,+,,
331,246665395,Nike Belts A-6523,Belts,XL,Зеленый,Шелк,858146.0,1.3,940270.0,,no,
3460,572647126,Nike Belts B-8382,Belts,L,Зеленый,Шерсть,307984.0,4.09,507186.0,+,yes,
1673,160645627,Nike Belts K-4320,Belts,L,Желтый,Лен,478709.0,4.67,705586.0,+,yes,no
116,849371776,Nike Belts M-9843,Belts,XXL,Фиолетовый,Хлопок,420167.0,1.67,101623.0,,,
1944,964750013,Nike Belts N-2402,Belts,M,Синий,Хлопок,251473.0,2.47,176716.0,,no,no
1443,487547257,Nike Belts O-6347,Belts,XL,Зеленый,Шелк,619543.0,2.49,774728.0,,,
2573,289469488,Nike Belts P-6371,Belts,L,Фиолетовый,Нейлон,532483.0,4.34,700454.0,,,no
1623,704516271,Nike Belts P-7085,Belts,L,Голубой,Хлопок,949195.0,2.01,639611.0,-,no,yes
2495,234571932,Nike Belts P-7476,Belts,S,Оранжевый,Вискоза,814895.0,4.13,38157.0,,no,yes
3038,373106367,Nike Belts R-9019,Belts,XXL,Красный,Шерсть,901584.0,3.51,258019.0,-,,no
2107,615702799,Nike Belts V-8766,Belts,XL,Желтый,Кожа,892321.0,3.17,2917.0,-,,yes
471,306052828,Nike Belts V-9418,Belts,S,Фиолетовый,Полиэстер,908876.0,1.03,678921.0,+,no,no
963,420240394,Nike Belts W-1040,Belts,M,Желтый,Кожа,625445.0,4.83,252756.0,+,yes,
1717,310549759,Nike Belts Y-1658,Belts,S,Голубой,Хлопок,489660.0,4.18,812666.0,+,,yes
55,117537518,Nike Belts Y-5695,Belts,S,Фиолетовый,Шерсть,401159.0,4.77,813593.0,-,no,no
1544,494490540,Nike Blouse H-8652,Blouse,S,Зеленый,Шерсть,231615.0,3.09,907181.0,-,yes,yes
2983,352985302,Nike Blouse I-9924,Blouse,XL,Синий,Полиэстер,256750.0,2.72,352656.0,+,no,
3387,467655324,Nike Blouse J-5162,Blouse,L,Синий,Вискоза,881794.0,4.15,251218.0,-,,
771,568892153,Nike Blouse K-4844,Blouse,L,Желтый,Хлопок,696556.0,1.36,362008.0,-,no,yes
3096,804840048,Nike Blouse K-5404,Blouse,M,Желтый,Нейлон,951476.0,1.6,213410.0,,,yes
389,695482066,Nike Blouse O-3090,Blouse,M,Оранжевый,Полиэстер,459514.0,3.65,852413.0,-,no,
2997,900721611,Nike Blouse R-2878,Blouse,L,Зеленый,Вискоза,892734.0,1.62,835974.0,,,yes
259,564390226,Nike Blouse R-7537,Blouse,M,Желтый,Шерсть,182067.0,2.43,614996.0,,,
2154,364444131,Nike Blouse U-8439,Blouse,L,Красный,Кожа,119402.0,4.13,314388.0,-,no,yes
786,242769274,Nike Blouse W-1797,Blouse,S,Зеленый,Полиэстер,809076.0,2.08,161992.0,-,no,no
1335,966593497,Nike Blouse Y-3543,Blouse,S,Синий,Кожа,253390.0,1.56,958500.0,,yes,no
683,289300706,Nike Blouse Y-6601,Blouse,L,Синий,Нейлон,732661.0,4.79,6893.0,,,
359,170006923,Nike Dress A-1390,Dress,L,Красный,Полиэстер,847893.0,2.75,887232.0,,yes,yes
